"","1","2","3","4","5","6"
"nowryou",0,0.0004948243684382,0,0,0,0
"number",0,0.000303400172419823,0,0,0,0.00077990527775675
"objectively",0,0.000303400172419823,0,0,0,0.000194976319439188
"obviously",0,0.00091020051725947,0,0,0,0.00077990527775675
"oddball",0,0.0004948243684382,0,0,0,0
"ofa",0,0.0004948243684382,0,0,0,0
"offers",0,0.000382848392036753,0,0.00068259385665529,0.00184331797235023,0
"ofundertale",0,0.0004948243684382,0,0,0,0
"okayim",0,0.0004948243684382,0,0,0,0
"okish",0,0.0004948243684382,0,0,0,0
"older",0,0.0019792974737528,0,0,0,0
"onlyim",0,0.0004948243684382,0,0,0,0
"onto",0,0.0009896487368764,0,0,0,0
"opinion",0,0.00121360068967929,0,0,0,0.00233971583327025
"opinionrbut",0,0.0009896487368764,0,0,0,0
"opponent",0,0.0009896487368764,0,0,0,0
"opposing",0,0.0004948243684382,0,0,0,0
"optional",0,0.0004948243684382,0,0,0,0
"opts",0,0.0004948243684382,0,0,0,0
"order",0,0.000191424196018377,0,0.00068259385665529,0.000921658986175115,0
"others",0,0.000606800344839646,0,0,0,0.000584928958317563
"outcomes",0,0.0009896487368764,0,0,0,0
"outs",0,0.000223951952802893,0,0.000399291809365977,0.000539135945365121,0.000143919916526302
"outstanding",0,0.000606800344839646,0,0,0.00146079493154024,0
"outta",0,0.0004948243684382,0,0,0,0
"overhype",0,0.0009896487368764,0,0,0,0
"overhyped",0,0.000765696784073507,0,0.00068259385665529,0,0.000123016361176036
"overwhelm",0,0.0004948243684382,0,0,0,0
"overwhelmingly",0,0.000606800344839646,0,0,0,0.000584928958317563
"overworld",0,0.000606800344839646,0,0,0,0.000194976319439188
"oyunu",0,0.0004948243684382,0,0,0,0
"pace",0,0.000606800344839646,0,0,0,0.000389952638878375
"pacifist",0,0.00114854517611026,0,0.00273037542662116,0,0.00123016361176036
"pacing",0,0.0009896487368764,0,0,0,0
"pad",0,0.0004948243684382,0,0,0,0
"par",0,0.0009896487368764,0,0,0,0
"parodies",0,0.0004948243684382,0,0,0,0
"part",0,0.00182040103451894,0,0,0,0.00175478687495269
"parts",0,0.000606800344839646,0,0,0,0.00077990527775675
"passion",0,0.0004948243684382,0,0,0,0
"past",0,0.00151700086209912,0,0,0,0.000194976319439188
"pasta",0,0.0004948243684382,0,0,0,0
"path",0,0.000606800344839646,0,0,0,0.000194976319439188
"paths",0,0.00057427258805513,0,0,0.000921658986175115,0.000123016361176036
"pcso",0,0.0004948243684382,0,0,0,0
"perhaps",0,0.00091020051725947,0,0,0,0.000584928958317563
"person",0,0.00133996937212864,0,0.00204778156996587,0,0.000246032722352073
"persona",0,0.0014844731053146,0,0,0,0
"personalities",0,0.000606800344839646,0,0,0,0.000389952638878375
"personality",0,0.000303400172419823,0,0,0,0.000389952638878375
"personally",0,0.00121360068967929,0,0,0,0.000584928958317563
"perspective",0,0.000606800344839646,0,0,0,0.000194976319439188
"perspectiven",0,0.0004948243684382,0,0,0,0
"picked",0,0.000303400172419823,0,0,0,0.000194976319439188
"pieces",0,0.000382848392036753,0,0,0.000921658986175115,0.000123016361176036
"pierces",0,0.0004948243684382,0,0,0,0
"pit",0,0.0004948243684382,0,0,0,0
"pixel",0,0.000303400172419823,0,0,0,0.000194976319439188
"place",0,0.000111975976401446,0,0.000399291809365977,0.000539135945365121,0.000359799791315756
"platinumrnyou",0,0.0004948243684382,0,0,0,0
"platinumryou",0,0.0004948243684382,0,0,0,0
"playedri",0,0.000606800344839646,0,0,0,0.000194976319439188
"playthrough",0,0.000447903905605786,0.00122891281664108,0.000399291809365977,0,0.000287839833052605
"playthroughs",0,0.000606800344839646,0,0,0,0.000194976319439188
"please",0,0.000223951952802893,0,0.00119787542809793,0.000539135945365121,0.000215879874789454
"plus",0,0.000382848392036753,0,0,0.000921658986175115,0.000246032722352073
"plusrwith",0,0.0004948243684382,0,0,0,0
"points",0,0.000111975976401446,0,0.000399291809365977,0.00107827189073024,0.000647639624368361
"pokemon",0,0.0009896487368764,0,0,0,0
"polarizing",0,0.0004948243684382,0,0,0,0
"poorly",0,0.000606800344839646,0,0,0,0.000389952638878375
"popularity",0,0.0009896487368764,0,0,0,0
"port",0,0.0009896487368764,0,0,0,0
"porting",0,0.0004948243684382,0,0,0,0
"portrand",0,0.0004948243684382,0,0,0,0
"portray",0,0.0004948243684382,0,0,0,0
"positive",0,0.000382848392036753,0,0.00136518771331058,0,0.0013531799729364
"possible",0,0.000382848392036753,0,0,0.000921658986175115,0.000492065444704146
"postgraduate",0,0.0009896487368764,0,0,0,0
"potential",0,0.0014844731053146,0,0,0,0
"potentially",0,0.0004948243684382,0,0,0,0
"pours",0,0.0004948243684382,0,0,0,0
"powerful",0,0.00091020051725947,0,0,0,0.00077990527775675
"praise",0,0.000957120980091884,0.00210084033613445,0,0,0.000738098167056218
"praiseas",0,0.0004948243684382,0,0,0,0
"praises",0,0.000606800344839646,0,0,0,0.000194976319439188
"precious",0,0.0009896487368764,0,0,0,0
"preference",0,0.0004948243684382,0,0,0,0
"present",0,0.000382848392036753,0,0,0.000921658986175115,0.000369049083528109
"presentation",0,0.000765696784073507,0,0.00068259385665529,0,0.000123016361176036
"presented",0,0.000303400172419823,0,0,0,0.000584928958317563
"pretends",0,0.0004948243684382,0,0,0,0
"pretentious",0,0.0004948243684382,0,0,0,0
"pretty",0,0.00114854517611026,0,0.00273037542662116,0,0.00110714725058433
"previous",0,0.0004948243684382,0,0,0,0
"primary",0,0.0004948243684382,0,0,0,0
"probably",0,0.000783831834810125,0,0.000798583618731954,0.000539135945365121,0.000863519499157814
"procrastinating",0,0.0009896487368764,0,0,0,0
"profitable",0,0.0009896487368764,0,0,0,0
"programmed",0,0.0004948243684382,0,0,0,0
"prologue",0,0.0004948243684382,0,0,0,0
"promise",0,0.000606800344839646,0,0.00108188566602127,0,0
"prosr",0,0.0004948243684382,0,0,0,0
"prov",0,0.000111975976401446,0,0.000798583618731954,0.000539135945365121,0.000359799791315756
"prove",0,0.0004948243684382,0,0,0,0
"provoking",0,0.000606800344839646,0,0,0,0.000194976319439188
"psn",0,0.0004948243684382,0,0,0,0
"psychopath",0,0.0004948243684382,0,0,0,0
"purely",0,0.0004948243684382,0,0,0,0
"purpose",0,0.000606800344839646,0,0,0,0.000194976319439188
"put",0,0.00273060155177841,0,0,0,0.00272966847214863
"quality",0,0.000382848392036753,0,0,0.000921658986175115,0.000246032722352073
"question",0,0.000303400172419823,0,0,0,0.000584928958317563
"quests",0,0.0004948243684382,0,0,0,0
"quick",0,0.0009896487368764,0,0,0,0
"quickly",0,0.00091020051725947,0,0,0,0.00077990527775675
"quirkiness",0,0.000765696784073507,0,0.00136518771331058,0,0.000123016361176036
"quirky",0,0.00242720137935859,0,0,0,0.00116985791663513
"quit",0,0.000606800344839646,0,0,0,0.000389952638878375
"quite",0,0.0024885145482389,0,0.00136518771331058,0,0.000615081805880182
"random",0,0.00212380120693876,0,0,0,0.000584928958317563
"range",0,0.0004948243684382,0,0,0,0
"rarely",0,0.0004948243684382,0,0,0,0
"rate",0,0.000303400172419823,0,0,0,0.000389952638878375
"rated",0,0.000303400172419823,0,0,0,0.000389952638878375
"rating",0,0.000303400172419823,0,0,0,0.00077990527775675
"ratingn",0,0.0004948243684382,0,0,0,0
"ratings",0,0.0009896487368764,0,0,0,0
"raving",0,0.0004948243684382,0,0,0,0
"reach",0,0.0004948243684382,0,0,0,0
"react",0,0.0004948243684382,0,0,0,0
"reaction",0,0.000303400172419823,0,0,0,0.000389952638878375
"read",0,0.000303400172419823,0,0,0,0.00136483423607431
"reading",0,0.000191424196018377,0,0.00136518771331058,0,0.000984130889408291
"realistically",0,0.0004948243684382,0,0,0,0
"realize",0,0.000111975976401446,0.00245782563328217,0.000798583618731954,0,7.19599582631512e-05
"reallyanything",0,0.0004948243684382,0,0,0,0
"reallyroverall",0,0.0004948243684382,0,0,0,0
"realm",0,0.000191424196018377,0,0.00068259385665529,0,0.000246032722352073
"reappear",0,0.0004948243684382,0,0,0,0
"reason",0,0.00121360068967929,0,0,0,0.000584928958317563
"reasons",0,0.000606800344839646,0,0,0,0.000584928958317563
"receive",0,0.000606800344839646,0,0.00216377133204253,0,0
"recieved",0,0.0004948243684382,0,0,0,0
"recommendthe",0,0.0004948243684382,0,0,0,0
"reflect",0,0.0014844731053146,0,0,0,0
"refreshing",0,0.00091020051725947,0,0,0,0.000389952638878375
"regard",0,0.0004948243684382,0,0,0,0
"regardless",0,0.000191424196018377,0,0,0.000921658986175115,0.000246032722352073
"regret",0,0.000606800344839646,0,0,0,0.000389952638878375
"regular",0,0.0009896487368764,0,0,0,0
"release",0,0.0004948243684382,0,0,0,0
"relied",0,0.0004948243684382,0,0,0,0
"reloaded",0,0.0004948243684382,0,0,0,0
"remains",0,0.0004948243684382,0,0,0,0
"remembered",0,0.000303400172419823,0,0,0,0.000389952638878375
"remind",0,0.000303400172419823,0,0,0,0.000389952638878375
"reminds",0,0.000191424196018377,0,0.00068259385665529,0,0.000123016361176036
"reminiscent",0,0.000303400172419823,0,0,0,0.00077990527775675
"rendered",0,0.0004948243684382,0,0,0,0
"repetitive",0,0.000447903905605786,0.00122891281664108,0.000399291809365977,0,0.000215879874789454
"replay",0,0.000382848392036753,0,0,0.000921658986175115,0.000246032722352073
"representing",0,0.0009896487368764,0,0,0,0
"res",0,0.000303400172419823,0,0,0,0.000389952638878375
"respect",0,0.000303400172419823,0,0,0,0.000194976319439188
"rest",0,0.00091020051725947,0,0,0,0.000974881597195938
"retrorpg",0,0.0004948243684382,0,0,0,0
"reviewers",0,0.00121360068967929,0,0,0,0.00077990527775675
"reviewn",0,0.000382848392036753,0,0.00204778156996587,0,0.000246032722352073
"rewarded",0,0.0004948243684382,0,0,0,0
"rewarding",0,0.00091020051725947,0,0,0,0.000194976319439188
"rewards",0,0.0004948243684382,0,0,0,0
"rich",0,0.0004948243684382,0,0,0,0
"rlater",0,0.0004948243684382,0,0,0,0
"roblox",0,0.0009896487368764,0,0,0,0
"robotonninjaon",0,0.0004948243684382,0,0,0,0
"rock",0,0.0004948243684382,0,0,0,0
"route",0,0.00303400172419823,0,0,0,0.00214473951383106
"rpgsn",0,0.0004948243684382,0,0,0,0
"rpgvery",0,0.0004948243684382,0,0,0,0
"rps",0,0.0004948243684382,0,0,0,0
"rthis",0,0.0004948243684382,0,0,0,0
"rua",0,0.0009896487368764,0,0,0,0
"rub",0,0.0004948243684382,0,0,0,0
"ruin",0,0.000191424196018377,0,0,0.000921658986175115,0.000246032722352073
"ruined",0,0.0009896487368764,0,0,0,0
"running",0,0.0009896487368764,0,0,0,0
"runs",0,0.000303400172419823,0,0,0,0.000194976319439188
"rwhat",0,0.0004948243684382,0,0,0,0
"sadly",0,0.000303400172419823,0,0,0,0.000194976319439188
"salad",0,0.0009896487368764,0,0,0,0
"sales",0,0.0004948243684382,0,0,0,0
"satire",0,0.00151700086209912,0.00332975315277554,0,0,0
"satirical",0,0.0014844731053146,0,0,0,0
"satisfying",0,0.0014844731053146,0,0,0,0
"save",0,0.000191424196018377,0,0.00068259385665529,0,0.000984130889408291
"saw",0,0.000303400172419823,0,0,0,0.000974881597195938
"say",0,0.00110772529256192,0.00110518657913359,0.000538637008533366,0.000242428023809948,0.001003083599563
"saying",0,0.000447903905605786,0.00122891281664108,0.000399291809365977,0,0.000359799791315756
"scaryrprosri",0,0.0004948243684382,0,0,0,0
"scope",0,0.0009896487368764,0,0,0,0
"score",0,0.00273060155177841,0,0,0,0.000389952638878375
"scores",0,0.000382848392036753,0,0,0.00184331797235023,0.000738098167056218
"scratch",0,0.0004948243684382,0,0,0,0
"scream",0,0.0004948243684382,0,0,0,0
"second",0,0.00121360068967929,0,0,0,0.00116985791663513
"seeing",0,0.000191424196018377,0,0,0.000921658986175115,0.000246032722352073
"seem",0,0.000765696784073507,0,0,0.00184331797235023,0.00123016361176036
"seemed",0,0.00091020051725947,0,0.00216377133204253,0,0
"seen",0,0.000251755748309527,0.000552593289566794,0.000538637008533366,0.000727284071429845,0.000226502748288419
"selected",0,0.0004948243684382,0,0,0,0
"selfsatisfied",0,0.0009896487368764,0,0,0,0
"sell",0,0.0004948243684382,0,0,0,0
"sensation",0,0.0004948243684382,0,0,0,0
"sense",0,0.000335927929204339,0,0.000399291809365977,0.00107827189073024,0.000287839833052605
"september",0,0.0004948243684382,0,0,0,0
"sequelrundertale",0,0.0004948243684382,0,0,0,0
"sequences",0,0.0004948243684382,0,0,0,0
"seriously",0,0.000335927929204339,0,0.000399291809365977,0.000539135945365121,7.19599582631512e-05
"service",0,0.0014844731053146,0,0,0,0
"serviceri",0,0.0004948243684382,0,0,0,0
"setting",0,0.000606800344839646,0,0,0,0.000389952638878375
"several",0,0.000447903905605786,0,0.000399291809365977,0.000539135945365121,7.19599582631512e-05
"shall",0,0.0009896487368764,0,0,0,0
"shame",0,0.0014844731053146,0,0,0,0
"shock",0,0.000303400172419823,0,0.00108188566602127,0,0
"shocked",0,0.0004948243684382,0,0,0,0
"shocking",0,0.000191424196018377,0,0.00068259385665529,0.000921658986175115,0
"shooting",0,0.0004948243684382,0,0,0,0
"short",0,0.00065456494560477,0.00110518657913359,0.000359091339022244,0.000242428023809948,0.000258860283758193
"shortage",0,0.0004948243684382,0,0,0,0
"shortn",0,0.0004948243684382,0,0,0,0
"shortrthis",0,0.0004948243684382,0,0,0,0
"shovel",0,0.000303400172419823,0,0.00108188566602127,0,0
"show",0,0.000100702299323811,0.000552593289566794,0.000538637008533366,0.000242428023809948,6.47150709395482e-05
"shows",0,0.000382848392036753,0.00210084033613445,0.00136518771331058,0,0
"sight",0,0.0004948243684382,0,0,0,0
"sign",0,0.000191424196018377,0,0.00068259385665529,0,0.000369049083528109
"silent",0,0.000303400172419823,0,0,0,0.000194976319439188
"similar",0,0.000191424196018377,0,0.00068259385665529,0,0.000123016361176036
"simple",0,0.0014556876932188,0,0.00199645904682988,0.00107827189073024,0.000935479457420966
"simplicity",0,0.000606800344839646,0,0,0,0.000194976319439188
"simulator",0,0.0009896487368764,0,0,0,0
"single",0,0.00153139356814701,0,0.00136518771331058,0,0.00196826177881658
"skeleton",0,0.000303400172419823,0,0,0,0.000389952638878375
"skewed",0,0.0004948243684382,0,0,0,0
"skyrim",0,0.0009896487368764,0,0,0,0
"slightest",0,0.0004948243684382,0,0,0,0
"slow",0,0.000382848392036753,0.00210084033613445,0,0,0.000246032722352073
"smarter",0,0.0004948243684382,0,0,0,0
"soda",0,0.0004948243684382,0,0,0,0
"sole",0,0.0004948243684382,0,0,0,0
"solutionri",0,0.0004948243684382,0,0,0,0
"solving",0,0.000191424196018377,0,0,0.000921658986175115,0.000123016361176036
"somebody",0,0.0004948243684382,0,0,0,0
"somehow",0,0.000303400172419823,0,0,0,0.000584928958317563
"someone",0,0.00151700086209912,0,0,0,0.000584928958317563
"someoneokayim",0,0.0004948243684382,0,0,0,0
"somercampy",0,0.0004948243684382,0,0,0,0
"somerthe",0,0.0004948243684382,0,0,0,0
"sometihing",0,0.0004948243684382,0,0,0,0
"sometimes",0,0.000100702299323811,0.000552593289566794,0.000179545669511122,0.000727284071429845,0.000258860283758193
"somewhat",0,0.000303400172419823,0,0,0,0.000194976319439188
"songs",0,0.00091020051725947,0,0,0,0.000389952638878375
"sons",0,0.0004948243684382,0,0,0,0
"sony",0,0.0004948243684382,0,0,0,0
"sooooo",0,0.0004948243684382,0,0,0,0
"sort",0,0.000606800344839646,0,0,0,0.00253469215270944
"sothis",0,0.0004948243684382,0,0,0,0
"soul",0,0.000382848392036753,0.00210084033613445,0,0,0.000738098167056218
"soulless",0,0.0004948243684382,0,0,0,0
"souls",0,0.0009896487368764,0,0,0,0
"sound",0,0.000303400172419823,0,0,0,0.00077990527775675
"sounds",0,0.00091020051725947,0,0.00216377133204253,0,0
"soundtrack",0,0.0014556876932188,0.00122891281664108,0,0.00215654378146048,0.00122331929047357
"spare",0,0.00121360068967929,0,0,0,0.00077990527775675
"sparing",0,0.000303400172419823,0,0.00108188566602127,0,0
"speaks",0,0.000303400172419823,0,0,0,0.000194976319439188
"spent",0,5.03511496619054e-05,0.000552593289566794,0.000179545669511122,0.000242428023809948,6.47150709395482e-05
"spilled",0,0.0009896487368764,0,0,0,0
"spoiled",0,0.000606800344839646,0,0.00108188566602127,0,0
"spoilers",0,0.000223951952802893,0,0.00159716723746391,0.00107827189073024,0.000647639624368361
"spot",0,0.0009896487368764,0,0,0,0
"spots",0,0.0004948243684382,0,0,0,0
"sprite",0,0.000606800344839646,0,0,0,0.000584928958317563
"stabs",0,0.0004948243684382,0,0,0,0
"stage",0,0.0009896487368764,0,0,0,0
"stand",0,0.000606800344839646,0,0,0,0.000584928958317563
"standard",0,0.000303400172419823,0,0,0,0.000194976319439188
"stars",0,0.0004948243684382,0,0,0,0
"start",0,0.000191424196018377,0,0.00068259385665529,0,0.000861114528232255
"started",0,0.000606800344839646,0,0,0,0.00077990527775675
"state",0,0.000303400172419823,0,0,0,0.00077990527775675
"stays",0,0.0004948243684382,0,0,0,0
"steam",0,0.00091020051725947,0,0,0,0.000389952638878375
"stellar",0,0.000303400172419823,0,0,0,0.000584928958317563
"step",0,0.000606800344839646,0,0,0,0.00116985791663513
"stop",0,0.000111975976401446,0.00122891281664108,0.000399291809365977,0,0.000215879874789454
"stopping",0,0.0004948243684382,0,0,0,0
"stories",0,0.000111975976401446,0,0.000798583618731954,0.000539135945365121,0.000215879874789454
"stormed",0,0.0004948243684382,0,0,0,0
"storyr",0,0.0009896487368764,0,0,0,0
"storyrconsrnot",0,0.0004948243684382,0,0,0,0
"storytelling",0,0.000606800344839646,0,0,0.00146079493154024,0
"strategy",0,0.0019792974737528,0,0,0,0
"streak",0,0.0009896487368764,0,0,0,0
"streamlined",0,0.0009896487368764,0,0,0,0
"strong",0,0.000382848392036753,0,0.00068259385665529,0,0.000123016361176036
"stuffrbut",0,0.0004948243684382,0,0,0,0
"stunning",0,0.0004948243684382,0,0,0,0
"stup",0,0.00057427258805513,0,0.00068259385665529,0,0.000369049083528109
"style",0,0.00133996937212864,0,0,0.000921658986175115,0.00246032722352073
"styles",0,0.0004948243684382,0,0,0,0
"subverting",0,0.0014844731053146,0,0,0,0
"success",0,0.0004948243684382,0,0,0,0
"suck",0,0.000303400172419823,0,0,0,0.000194976319439188
"sucks",0,0.0004948243684382,0,0,0,0
"suggest",0,0.0014844731053146,0,0,0,0
"suited",0,0.0009896487368764,0,0,0,0
"sunshine",0,0.0004948243684382,0,0,0,0
"super",0,0.00121360068967929,0,0,0,0.000194976319439188
"superficial",0,0.0004948243684382,0,0,0,0
"supposed",0,0.000191424196018377,0,0.00068259385665529,0,0.000246032722352073
"surely",0,0.0004948243684382,0,0,0,0
"surface",0,0.000191424196018377,0.00210084033613445,0,0,0.000369049083528109
"surpassed",0,0.0004948243684382,0,0,0,0
"surprised",0,0.0009896487368764,0,0,0,0
"surprisesr",0,0.0004948243684382,0,0,0,0
"surprisesrn",0,0.0004948243684382,0,0,0,0
"surprisingly",0,0.0019792974737528,0,0,0,0
"survive",0,0.000303400172419823,0,0,0.00146079493154024,0
"swarm",0,0.0004948243684382,0,0,0,0
"sweet",0,0.00091020051725947,0,0,0,0.000389952638878375
"switch",0,0.000382848392036753,0.00630252100840336,0.00341296928327645,0,0
"switchn",0,0.000303400172419823,0.00332975315277554,0,0,0
"system",0,0.00179161562242314,0.00122891281664108,0,0.00161740783609536,0.000791559540894663
"systemr",0,0.0004948243684382,0,0,0,0
"systemrn",0,0.0004948243684382,0,0,0,0
"take",0,0.000251755748309527,0.000552593289566794,0.000359091339022244,0.000484856047619896,0.000258860283758193
"talk",0,0.000201404598647622,0.000552593289566794,0.000359091339022244,0.000242428023809948,0.000161787677348871
"talking",0,0.000335927929204339,0.00122891281664108,0.000798583618731954,0,0.000143919916526302
"tasks",0,0.0004948243684382,0,0,0,0
"taxing",0,0.0004948243684382,0,0,0,0
"tell",0,0.00057427258805513,0,0.00341296928327645,0,0.000369049083528109
"tem",0,0.0014844731053146,0,0,0,0
"temdn",0,0.0004948243684382,0,0,0,0
"tenth",0,0.0004948243684382,0,0,0,0
"terms",0,0.00057427258805513,0,0.00068259385665529,0,0.000123016361176036
"terrible",0,0.0004948243684382,0,0,0,0
"text",0,0.000111975976401446,0.00122891281664108,0.000798583618731954,0,0.000143919916526302
"textdriven",0,0.0009896487368764,0,0,0,0
