#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Playtime (Median),Developer(s),Publisher(s),,
1885,Judgement,15-Sep-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"Nathan Archer, Luke Brown, Dan Kramer",Newfa Games,
1890,Invisible-Apartment-Zero,15-May,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),"Jeroen van Oosten, Milan Kazarka",Vysoko Anime Production,
1891,Temporal-Shift,16-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Four Lights,Four Lights,
1894,BADBLOOD,13-Nov-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Winnie Song,WSONG LLC,
1895,Soda-Star,14-May-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Tiny Utopia,Tiny Utopia,
1898,Silver-Creek-Falls-Chapter-2,30-Sep-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Sapphire Dragon Productions,Sapphire Dragon Productions,
1901,Red-Bit-Ninja,30-Apr-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Seven Sails Games,Seven Sails Games,
1906,Disney-Bolt,24-Feb-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),Avalanche Software,Disney Interactive,
1907,Daemon-Detective-Gaiden,14-Aug-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Yal,Degica,
1913,Zone-22,26-Jun-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Nordic Legacy,Nordic Legacy,
1917,Fermis-Path,20-Apr-15,$8.99,0 (0),,"0?..?20,000",00:00 (00:00),GameArt Studio GmbH,GameArt Studio GmbH,
1919,Nandeyanen!?---The-1st-S√ªtra,22-Jul-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Tchagata Games,Tchagata Games,
1920,Everything-is-Black-and-White,23-Apr-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Thomas Gwaltney,Thomas Gwaltney,
1922,Bret-Airborne,29-Jan-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Machine 22,Machine 22,
1924,Fated-Souls,30-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Warfare Studios,Aldorlea Games,
1925,Its-Killing-Time,27-Jun-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Choice of Games,Choice of Games,
1929,Stone-Tales,11-Dec-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Yellow Worm Studios,KISS ltd,
1931,InnerCube,13-Feb-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Schell Games,Schell Games,
1932,The-Ultimate-Showdown,16-Sep-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Harrison Walters,Sole Propriotership,
1935,Starchaser-Priestess-of-the-Night-Sky,24-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Nonlinear,AGM PLAYISM,
1937,SCS-deORBIT,17-Aug-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Zero Dollarz,Zero Dollarz,
1944,Solar-War,6-Jan-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),Snipefish Entertainment,Snipefish Entertainment,
1945,Vindicator-Uprising,3-Jul-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),GamePhase,GamePhase,
1949,articydraft-3---Flex-License,5-Oct-15,0,0 (0),,"0?..?20,000",00:00 (00:00),ByteRockers' Games,articy Software,
1950,Bionite-Origins,24-Dec-15,$11.99,0 (0),,"0?..?20,000",00:00 (00:00),Platoon Studios,Platoon Studios,
1956,Island-Flight-Simulator,17-Apr-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Caipirinha Games,Libredia,
1959,Incredible-Dracula-Chasing-Love-Collectors-Edition,29-Nov-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),New Bridge Games,Alawar Entertainment,
1961,The-Architect,4-Jun-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Spooky Star,Spooky Star,
1962,Ashes-of-Immortality-II,28-Aug-15,$0.69,0 (0),,"0?..?20,000",00:00 (00:00),Warfare Studios,Warfare Studios,
1965,Brighter-Day,17-Jul-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),girl software,girl software,
1968,Valiant-Resurrection,8-May-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Warfare Studios,Aldorlea Games,
1969,ROGUS---Kingdom-of-The-Lost-Souls,30-Jun-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),IronDrop Studios,IronDrop Studios,
1970,Aspectus-Rinascimento-Chronicles,4-May-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),DGform,DGform,
1974,Megatect,4-Nov-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Timedrop Studios,Timedrop Studios,
1977,Dissonance-An-Interactive-Novelette,1-Dec-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Philip Royer,Philip Royer,
1980,Rugby-League-Team-Manager-2015,19-Jun-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),Alternative Software Ltd,Alternative Software Ltd,
1982,Way-to-Go!,8-Jun-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Makivision Games,Makivision Games,
1983,Dawn-of-the-Plow,3-Nov-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),"Dan FitzGerald, Trichotomy","Dan FitzGerald, Trichotomy",
1989,Lightrise,21-Dec-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Bulkhead Studios Corporation,Bulkhead Studios Corporation,
1990,Celestial-Tear-Demons-Revenge,19-Nov-15,0,0 (0),,"0?..?20,000",00:00 (00:00),"White Guardian Studios, LLC",Degica,
1991,Professor-Teaches-OneNote-2013-365,22-Jul-15,$14.99,0 (0),,"0?..?20,000",00:00 (00:00),Individual Software,Individual Software,
1993,Command-Northern-Inferno,22-Oct-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),WarfareSims,Slitherine Ltd.,
1995,Owys,25-Aug-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Gameware Studios,Gameware Studios,
1996,Wildlife-Creative-Studio,28-Jan-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Alternative Software Ltd,Alternative Software Ltd,
2010,3d-Engineers,10-Feb-15,$4.19,0 (0),,"0?..?20,000",00:00 (00:00),Robert Dahlenburg,Dahlenburg,
2014,Super-Mega-Bob,3-Dec-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Jenito,Jenito,
2015,The-Lost-City-Of-Malathedra,31-Mar-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Ethereal Darkness Interactive,Strategy First,
2017,Tachyon-Project,15-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Eclipse Games,Eclipse Games,
2019,Rumble,14-Oct-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Overflow,Overflow,
2020,Drone-Zero-Gravity,2-Oct-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Isaac Nichols,Isaac Nichols,
2023,This-Starry-Midnight-We-Make,1-Jun-15,$9.99,0 (0),,"0?..?20,000",01:55 (00:38),CAVYHOUSE,Carpe Fulgur LLC,
2026,The-Ables-Freepoint-High,16-Dec-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),"Qiwi Games, LLC, Graveck","Qiwi Games, LLC",
2027,Bass-Blocks,15-Sep-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Paul Cooney,Paul Cooney,
2032,Drew-and-the-Floating-Labyrinth,4-Feb-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Dust Scratch Games,Dust Scratch Games,
2034,Silicone-2,3-Jun-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Dima Kiva,Dima Kiva,
2035,Mr-Makeshifter,21-Aug-15,$8.99,0 (0),,"0?..?20,000",00:00 (00:00),Arboreal Games,Arboreal Games,
2037,WonderCat-Adventures,11-Sep-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Obscure Cloud,Obscure Cloud,
2039,Cubicity,12-Feb-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Bubble Head Games,Bubble Head Games,
2040,Rothschild-The-Sheep-Will-Wake,23-Nov-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Loudpak Studios,Loudpak Studios,
2043,Tales-of-Aravorn-Seasons-Of-The-Wolf,15-Jan-15,$24.99,0 (0),,"0?..?20,000",00:00 (00:00),Winter Wolves,Winter Wolves,
2046,Rugby-World-Cup-2015,4-Sep-15,$29.99,0 (0),,"0?..?20,000",00:00 (00:00),HB Studios,"Bigben Interactive, Plug In Digital",
2051,Starsphere,26-Oct-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Julia Games,Julia Games,
2052,Farm-Frenzy-Heave-Ho,26-Aug-15,$4.99,0 (0),,"0?..?20,000",05:19 (01:46),"Alawar Stargaze, Alawar Entertainment",Buka Entertainment,
2053,Hacker-Evolution-Source-Code,11-May-15,$24.99,0 (0),,"0?..?20,000",00:00 (00:00),exosyphen studios,exosyphen studios,
2054,Poppy-Kart,9-Oct-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"Stephane Graziano, Franck Graziano, Mathieu Lamarche",Webrox,
2059,Arkhelom-3D,29-May-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),DreamsSoftGames,DreamsSoftGames,
2060,Fork-Truck-Challenge,24-Jul-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Mint Arcade Ltd.,Mint Arcade Ltd.,
2066,The-Viceroy,28-Jul-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),Goatee Games,Goatee Games,
2067,Vagrant-Hearts-2,20-May-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Warfare Studios,Warfare Studios,
2071,GeoVox,22-May-15,$24.99,0 (0),,"0?..?20,000",00:00 (00:00),"Axis Game Factory, Inc.","Axis Game Factory, Inc.",
2072,Rolling-Shapes,5-Jun-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),"Vertex Games, S.C.","Vertex Games, S.C.",
2073,Monkey-King-Saga,30-Nov-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),T-Rex Games,T-Rex Games,
2076,DungeonRift,1-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),RiftyGames,RiftyGames,
2078,XLarn,25-May-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Swinfjord-Games,Swinfjord-Games,
2079,Exostorm,15-May-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),"Midnight Oil Games, LLC","Midnight Oil Games, LLC",
2083,Mighty-Switch-Force!-Hose-It-Down!,4-Jun-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),WayForward,WayForward,
2085,Fractured-Soul,5-Feb-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Endgame Studios,Endgame Studios,
2086,One-Final-Chaos,21-Oct-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"Pusselbit, Sweet Studio Labs",A Sweet Studio,
2100,The-Empty-Inn,10-Jul-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Candlelight Studios,Candlelight Studios,
2104,Brain-Guzzler,14-May-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Flaming Pumpkin Ltd,Flaming Pumpkin Ltd,
2105,The-fall-of-gods,18-Dec-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),GeexGames,GeexGames,
2109,Helena-The-3rd,1-May-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Only Human Studios,Only Human Studios,
2114,XO-Planets,23-Oct-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Bohfam,Bohfam,
2115,Mass-Vector,24-Nov-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),Moving Pixel Games,Moving Pixel Games,
2120,Tisnart-Tiles,31-Aug-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Tisnart,Tisnart,
2121,Doomedn-Damned,13-Jul-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),Arc-gen,Arc-gen,
2125,Cloudrift,30-Oct-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),friendlyOctopus,friendlyOctopus,
2126,Ice-Cream-Surfer,21-Jul-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Dolores Entertainment,Dolores Entertainment,
2132,APT,27-Aug-15,$14.99,0 (0),,"0?..?20,000",00:00 (00:00),RIP Studios LLC,RIP Studios LLC,
2134,Ride-the-Bullet,22-May-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Jordan Sendar,Jordan Sendar,
2135,InsanZ---Retro-Survival-Horror,27-Apr-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),SimplexGameStudio,SimplexGameStudio,
2139,Natures-Zombie-Apocalypse,23-Jul-15,$12.99,0 (0),,"0?..?20,000",00:00 (00:00),Aniode,Aniode,
2141,500-Years-Act-1,15-Apr-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Poorwill Games,Poorwill Games,
2142,Red-Crow-Mysteries-Legion,28-May-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Cateia Games,Libredia Entertainment,
2146,Super-Furball,21-Apr-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Dustin Gunn,Dustin Gunn,
2148,Bit-Odyssey,20-Jan-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Gamesare,Clickteam,
2149,Professor-Why-The-Quantum-Eye,1-Dec-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Professor Why,Professor Why,
2155,AWAKE,16-Dec-15,Free,0 (0),,"0?..?20,000",00:00 (00:00),Diios,Yeti Studio¬©,
2156,Professor-Teaches-PowerPoint-2013-365,14-Jul-15,$14.99,0 (0),,"0?..?20,000",00:00 (00:00),Individual Software,Individual Software,
2160,DigiFish-Aqua-Real-2,10-Jun-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Formosoft International,Degica,
2162,SWR-JST-DX-Selective-Memory-Erase-Effect,20-Apr-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Nekomura Games,Nekomura Games,
2163,The-Forgotten-Forest,11-Nov-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Dylan Wentz,Dylan Wentz,
2167,Cluck-Yegger-in-Escape-From-The-Planet-of-The-Poultroid,9-Nov-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Guys From Andromeda LLC,Guys From Andromeda LLC,
2169,Damn-virgins,31-Jul-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Luis Ruiz,Luis Ruiz,
2170,MagNets,30-Jan-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Total Monkery,Total Monkery,
2175,Gunjitsu,31-Jul-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Decent Machine,Beatnik Games,
2176,Replay---VHS-is-not-dead,9-Jul-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Team Replay,Neko Entertainment,
2177,Princess-Battles,13-Apr-15,$16.99,0 (0),,"0?..?20,000",00:00 (00:00),Nekomura Games,Nekomura Games,
2178,Perfection-of-Wisdom,6-Apr-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),14Dimension Enterprise,14Dimension Enterprise,
2184,Pixel-ru,6-Mar-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),C63 Industries,C63 Industries,
2185,Ongaku,29-May-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),SmashMouth Games Ltd,SmashMouth Games Ltd,
2190,Illuminascii,11-Aug-15,$10.99,0 (0),,"0?..?20,000",00:00 (00:00),DDD Wares,DDD Wares,
2191,QuestEvent,24-Mar-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Fivang,Fivang,
2196,Spy-Bugs,26-Jun-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Digital Soul Games,TheGameWall Studios,
2197,Break-the-Cube,27-Jan-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Raxi Petrov,Raxi Petrov,
2198,Fringes-of-the-Empire,16-Nov-15,$13.99,0 (0),,"0?..?20,000",00:00 (00:00),Lost Astronaut Studios,Self-Published,
2202,Card-Dungeon,2-Jun-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),Playtap Games,Playtap Games,
2204,Expert-Rifleman---Reloaded,14-Aug-15,$14.99,0 (0),,"0?..?20,000",00:00 (00:00),BattleByte,BattleByte,
2205,Oncoming-Death-Steam-Edition,12-Oct-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"David Vogt, Christoph Winkler",Shit-Happens-Software,
2210,Dungeon-Highway,23-Mar-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Substantial,Substantial,
2211,Quadle,23-Jul-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Gamesare,Clickteam,
2214,Kings-of-Israel,21-Dec-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"Alastair John Jack, Lance Hill",Funhill Games,
2217,Never-Ending-Night,30-Sep-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Dot Dream,Dot Dream,
2218,Cliffs-of-War-Fortress-Defenders,3-Nov-15,0,0 (0),,"0?..?20,000",00:00 (00:00),,,
2221,Shadowrun-Chronicles-INFECTED-Directors-Cut,10-Dec-15,0,0 (0),,"0?..?20,000",00:00 (00:00),Cliffhanger Productions,Cliffhanger Productions,
2223,Mos-Speedrun-2,3-Sep-15,$8.99,0 (0),,"0?..?20,000",00:00 (00:00),Physmo,Physmo,
2224,Challenge-of-the-Five-Realms-Spellbound-in-the-World-of-Nhagardia,1-Apr-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),"MicroProse Software, Inc","Retroism, Nightdive Studios",
2228,Seeders,21-Aug-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Bigosaur,Bigosaur,
2229,Chronoclysm,12-Nov-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Zed-ex,Zed-ex,
2232,Default-Dan,18-Mar-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),Kikiwik Games,Kikiwik Games,
2233,Vagrant-Hearts,27-Feb-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Warfare Studios,Warfare Studios,
2235,Lets-Explore-the-Airport-Junior-Field-Trips,24-Apr-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",
2236,STEEL-RIVALS,18-Nov-15,0,0 (0),,"0?..?20,000",00:00 (00:00),nuGAME,nuGAME,
2241,Khaba,12-Jan-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Hello There AB,Hello There AB,
2243,Ludoku,25-May-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Ludomo Gamestudio,Ludomo Gamestudio,
2244,SBX-Invasion,1-Jun-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Jason Carter,Wakeskater Studio,
2248,Break_In,29-Apr-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Craig Gibbs,Craig Gibbs,
2250,Spirit-Run---Fire-vs-Ice,12-Feb-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Lunagames,Libredia,
2251,Driveby-Gangster,8-Sep-15,0,0 (0),,"0?..?20,000",00:00 (00:00),Verto Studio LLC,Verto Studio LLC,
2257,Xenocide,28-Aug-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Confused Genius,Spawn Point OSK,
2258,Spud!,3-Mar-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Charybdis Ltd,Alternative Software Ltd,
2261,Skyflower,25-Jun-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),The Taco Heaven,"KOEI TECMO GAMES CO., LTD.",
2262,Knights-of-the-Sky,1-Apr-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),"MicroProse Software, Inc","Nightdive Studios, Retroism",
2263,Zxill-A-Legend-of-Time,4-Sep-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),"ZXDigital Ltd, Polyquest Games",ZXDigital Ltd,
2267,Adelantado-Trilogy-Book-one,1-Dec-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Whiterra,Qumaron,
2268,Dr-Bulbaceous,19-Nov-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),Wetgenes,Wetgenes,
2278,Straima,25-Sep-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Anthony Case,Caiysware,
2280,Spaceforce-Rogue-Universe-HD,26-May-15,$12.99,0 (0),,"0?..?20,000",00:00 (00:00),Dreamatrix,Dreamatrix,
2281,Box-Out!,4-May-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Da Picky Monkey,Da Picky Monkey,
2282,Gremlin-Invasion-Survivor,1-May-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"CS Squared Games, Among Giants",CS Squared Games,
2287,The-Way-of-the-Pixelated-Fist,27-Apr-15,$0.99,0 (0),,"0?..?20,000",00:00 (00:00),Blaze Epic,Blaze Epic,
2288,Cell-HD-emergence,19-Feb-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),"New Life Interactive, LLC","New Life Interactive, LLC",
2291,Sentinel-4-Dark-Star,13-Aug-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Origin8 Technologies Ltd,Origin8 Technologies Ltd,
2293,Hills-Of-Glory-3D,28-May-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),"AMA, Mando Productions",Plug In Digital,
2299,Rainbow-Hero,19-Mar-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),Pixel Elephant,Bigger Boat,
2300,Sherlock-Holmes-Consulting-Detective-The-Case-of-the-Tin-Soldier,8-Jun-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Zojoi,Zojoi,
2301,Resume-Maker-for-Windows,12-Nov-15,$19.99,0 (0),,"0?..?20,000",00:00 (00:00),Individual Software,Individual Software,
2307,Erwins-Timewarp,21-Sep-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Jayanam,Jayanam,
2308,ATLAS-?¨„Ç∏?ß„É≥?â„??É„ÇØ,8-Jan-15,$24.99,0 (0),,"0?..?20,000",00:00 (00:00),ARTDINK,Degica,
2312,Turtle-Odyssey,21-Oct-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Realore,Qumaron,
2314,Atlantis-2-Beyond-Atlantis,17-Apr-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),"Cryo Interactive, Koalabs",Microids,
2315,NOBUNAGAS-AMBITION-Tenshouki-WPK-HD-Version-/-‰ø°Èï∑?ÆÈ??õ„ÉªÂ§©Á?Ë®?with-?ë„ÉØ?º„Ç¢?É„??≠„???HD-Version,11-Nov-15,$54.99,0 (0),,"0?..?20,000",00:00 (00:00),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",
2321,Age-of-Enigma-The-Secret-of-the-Sixth-Ghost,11-May-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Casual Box Games,"ValuSoft, Retroism",
2322,Superstar-Dance-Club,4-Aug-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Atomic Planet,Console Classics,
2328,Build-n-Bump,22-Jul-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Roppy Chop Studios,Roppy Chop Studios,
2329,Shmup-Love-Boom,18-Sep-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Nick Howard,AJT Games,
2335,Piloteer,25-Sep-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Fixpoint Productions,Fixpoint Productions,
2336,Velocity-Stream,5-Oct-15,0,0 (0),,"0?..?20,000",00:00 (00:00),Cavelight Entertainment,Cavelight Entertainment,
2344,UnSummoning-the-Spectral-Horde,21-Dec-15,Free,0 (0),,"0?..?20,000",00:00 (00:00),Roaming Ground Studio,Roaming Ground Studio,
2347,Design-it-Drive-it--Speedboats,28-Nov-15,$24.99,0 (0),,"0?..?20,000",00:00 (00:00),Performance Simulations,Performance Simulations,
2349,Friendship-Club,24-Mar-15,$11.99,0 (0),,"0?..?20,000",00:00 (00:00),"Force Of Habit, Clockwork Cuckoo",Force Of Habit,
2350,Coated,25-Aug-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),mamoniem,Shiro Games,
2354,Dandy-Or-a-Brief-Glimpse-Into-the-Life-of-the-Candy-Alchemist,4-Aug-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),"wefiends, Inc.","wefiends, Inc.",
2356,Weather-Lord-The-Successors-Path,7-May-15,$4.99,0 (0),,"0?..?20,000",04:14 (01:24),"Yustas Game Studio, Alawar Entertainment",Buka Entertainment,
2357,Pirates-Deck,11-Aug-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),Smit Parmar,Smit Parmar,
2362,The-Depths-of-Tolagal,5-Jan-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Matthew Jennings,Matthew Jennings,
2363,Alchemist-Penguin,6-Jun-15,$1.99,0 (0),,"0?..?20,000",00:00 (00:00),"Foot in the Box, LLC","Foot in the Box, LLC",
2369,Arevan,24-Jul-15,$0.79,0 (0),,"0?..?20,000",00:00 (00:00),Overcloud9,Aldorlea Games,
2370,Russian-Front,23-Jul-15,$14.99,0 (0),,"0?..?20,000",00:00 (00:00),Electric Rune,HexWar Games,
2373,STEEL-STRIDER,12-Nov-15,$5.99,0 (0),,"0?..?20,000",00:00 (00:00),ASTRO PORT,Nyu Media,
2375,WE-ARE-DOOMED,21-Apr-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Vertex Pop,Vertex Pop,
2376,SkyScrappers,15-Oct-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Ground Shatter,Ground Shatter,
2380,The-Book-of-Desires,18-Dec-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),Meridian'93,1C Entertainment,
2381,Fruits-Inc-Deluxe-Pack,19-Feb-15,$7.99,0 (0),,"0?..?20,000",00:00 (00:00),Manifesto Game Studio,Strategy First,
2387,Umihara-Kawase-Shun-Steam-Edition,24-Nov-15,$11.99,0 (0),,"0?..?20,000",00:00 (00:00),Studio Saizensen,Degica,
2388,Isaac-the-Adventurer,2-Mar-15,$2.99,0 (0),,"0?..?20,000",00:00 (00:00),"Artisiti, Studio Vrtinec",Artisiti,
2389,House-of-Nightmares-B-Movie-Edition,22-Apr-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Morphodox Studios,Morphodox Studios,
2393,Welcome-to-Boon-Hill,31-Oct-15,$199.99,0 (0),,"0?..?20,000",00:00 (00:00),Matthew Ritter,14 Hours Productions,
2395,StandPoint,5-Mar-15,$9.99,0 (0),,"0?..?20,000",00:00 (00:00),Unruly Attractions,,
2396,Actua-Golf-3,31-Aug-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),Urbanscan,Console Classics,
2400,Predestination,4-Feb-15,$29.99,0 (0),,"0?..?20,000",00:00 (00:00),Brain and Nerd Ltd,Brain and Nerd Ltd,
2402,Nubs-Adventure,12-Oct-15,$6.99,0 (0),,"0?..?20,000",00:00 (00:00),IMakeGames,IMakeGames,
2403,Invisible-Apartment-2,24-Sep-15,$3.99,0 (0),,"0?..?20,000",00:00 (00:00),"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,
2409,XenoBloom,23-Sep-15,$4.99,0 (0),,"0?..?20,000",00:00 (00:00),IBOLOGY LLC,IBOLOGY LLC,
