X.,Game,Release.date,Price,Score.rank,Userscore...Metascore,Owners,Playtime,Median,Developer.s,Publisher.s
1005,"Fairy Tale About Father Frost, Ivan and Nastya",30-Apr-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Bohemia Interactive,Bohemia Interactive
1008,Rooster Teeth vs. Zombiens,19-Dec-14,NA,0.27,66,"0?..?20,000",00:00,00:00,"Team Chaos, LLC","Team Chaos, LLC"
1009,Space Salvager,25-Nov-14,7.99,NA,N/A,"0?..?20,000",00:00,00:00,Sam Albon,Sam Albon
1011,Inherit the Earth: Quest for the Orb,26-Nov-14,5.99,0.93,95,"0?..?20,000",00:00,00:00,The Dreamers Guild,Nightdive Studios
1015,Biglands: A Game Made By Kids,25-Aug-14,4.99,0.16,57,"0?..?20,000",00:00,00:00,GammaLateral,GammaLateral
1017,The Terminal 2,8-Aug-14,4.99,0.02,24,"0?..?20,000",00:00,00:00,FrameLineNetwork Kft.,FrameLineNetwork Kft.
1018,Do Not Fall,18-Dec-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,XPEC Entertainment Inc.,XPEC Entertainment Inc.
1021,Isomer,11-Jul-14,9.99,0.02,16,"0?..?20,000",00:00,00:00,Ionising Software,Ionising Software
1025,The Apotheosis Project,4-Dec-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Midian Design,Screen 7
1029,Star Traders: 4X Empires,16-Dec-14,9.99,0.1,48,"0?..?20,000",00:00,00:00,Trese Brothers,Trese Brothers
1030,eden - 3D Screensaver,15-Sep-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,Maurice Pape,Maurice Pape
1034,Geekbench 3,12-Mar-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Primate Labs Inc.,Primate Labs Inc.
1043,SolidFace Parametric CAD Modeler 2D/3D,22-Dec-14,NA,NA,N/A,"0?..?20,000",00:00,00:00,"SolidFace Technology Inc., Oscar L.",SolidFace Technology Inc.
1047,1953: NATO vs Warsaw Pact,4-Dec-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Wastelands Interactive,Wastelands Interactive
1058,A-Men,24-Jan-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,Bloober Team SA,Bloober Team SA
1060,Command HQ,6-Nov-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,Ozark Softscape,"Retroism, Nightdive Studios"
1065,My Pet Hotel 2,27-Mar-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Independent Arts Software,familyplay
1067,POP: Methodology Experiment One,10-Dec-14,3.99,0.27,66,"0?..?20,000",00:00,00:00,Rob Lach,Rob Lach Games
1072,Ludwig,6-Jun-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,ovos,ovos
1076,Space Galaxy - Graphics Pack,22-Aug-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Roencia,Roencia Game Creators
1080,Terraformer Expedition to Mars,7-May-14,24.99,NA,N/A,"0?..?20,000",00:00,00:00,"Vermont Software Studios,LLC","Vermont Software Studios,LLC"
1082,Bionic Heart,13-Aug-14,9.99,0.31,69,"0?..?20,000",00:00,00:00,Winter Wolves,Winter Wolves
1085,Bird Assassin,27-Aug-14,1.99,0.77,90,"0?..?20,000",00:00,00:00,Social Loner Studios,Social Loner Studios
1086,Deadstone,12-Nov-14,7.99,NA,N/A,"0?..?20,000",00:00,00:00,Timeslip Softworks,Timeslip Softworks
1087,Victorian Admirals,11-Feb-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Totem Games,Strategy First
1090,My Riding Stables: Your Horse world,28-Mar-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Radon Labs GmbH,familyplay
1097,GhostControl Inc.,6-Jun-14,14.99,0.31,69,"0?..?20,000",00:00,00:00,bumblebee,Application Systems Heidelberg
1099,Pacific Liberation Force,16-Sep-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Team 6 Studios,Strategy First
1102,Disney The Princess and the Frog,6-Oct-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Griptonite Games,Disney Interactive
1108,New York Bus Simulator,6-Aug-14,9.99,0.1,48,"0?..?20,000",00:00,00:00,TML-Studios,Aerosoft GmbH
1111,Long Night,7-Jul-14,4.99,0.14,54,"0?..?20,000",00:00,00:00,Trickster Face,Trickster Face
1112,Iron Soul,26-Feb-14,4.99,0.01,5,"0?..?20,000",00:00,00:00,BluBee Games,Effat Effati
1124,Storm over the Pacific,13-Jun-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,Wastelands Interactive,Wastelands Interactive
1128,MXGP - The Official Motocross Videogame Compact,3-Dec-14,9.99,0.27,66,"0?..?20,000",00:00,00:00,Milestone S.r.l.,Milestone S.r.l.
1133,GamersGoMakers,8-Aug-14,9.99,0.49,79,"0?..?20,000",00:00,00:00,gnifrebel Games UG,gnifrebel Games UG
1134,Hippocampal: The White Sofa,27-May-14,4.99,0.05,36,"0?..?20,000",00:00,00:00,0gamer,Strategy First
1135,TesserAct,24-Oct-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Propelled Bird Software,Propelled Bird Software
1138,Rooks Keep,5-Dec-14,7.99,0.63,85,"0?..?20,000",00:00,00:00,RuneStorm,RuneStorm
1139,Motorcycle Club,28-Nov-14,9.99,0.02,20,"0?..?20,000",00:00,00:00,Kylotonn Entertainment,"Bigben Interactive, Plug In Digital"
1140,Prelogate,10-Dec-14,3.99,0.87,93,"0?..?20,000",00:00,00:00,blamedrop,blamedrop
1143,CAPSULE,29-May-14,4.99,0.49,79,"0?..?20,000",00:00,00:00,"Adam Saltsman, Robin Arnott",Finji
1144,Spice Road,24-Apr-14,19.99,0.21,61,"0?..?20,000",00:00,00:00,Aartform Games,Aartform Games
1145,Snow Light,24-Oct-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,West Dragon Productions DR,OG-ZONE Digital Entertainment
1149,Disney?¢Pixar Brave: The Video Game,6-Oct-14,19.99,0.66,86,"0?..?20,000",00:00,00:00,Behaviour Interactive Inc.,Disney Interactive
1150,Disney Fairies: Tinker Bell's Adventure,6-Oct-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Gamestar,Disney Interactive
1155,Tales From The Dragon Mountain: The Strix,20-Feb-14,2.99,0.05,36,"0?..?20,000",00:00,00:00,Cateia Games,Libredia Entertainment
1160,Bounders and Cads,8-Jul-14,1.99,NA,N/A,"0?..?20,000",00:00,00:00,Wax Lyrical Games,Wax Lyrical Games
1168,Bionic Heart 2,22-Sep-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Winter Wolves,Winter Wolves
1171,Galactic Command Echo Squad SE,10-Mar-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,3000AD,3000AD
1173,Marvin's Mittens,17-Dec-14,5.99,0.99,98,"0?..?20,000",00:00,00:00,Breakfall,Breakfall
1178,Arcadecraft,22-May-14,9.99,0.16,56,"0?..?20,000",00:00,00:00,Firebase Industries Ltd.,Firebase Industries Ltd.
1179,Heileen 2: The Hands Of Fate,11-Jun-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,Winter Wolves,Winter Wolves
1187,Time of Fury,18-Jul-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Wastelands Interactive,Slitherine Ltd.
1189,Boot Hill Heroes,10-Oct-14,8.99,0.66,86,"0?..?20,000",00:00,00:00,Experimental Gamer Studios,Experimental Gamer Studios
1193,Evopollution,23-Apr-14,4.99,0.04,31,"0?..?20,000",00:00,00:00,Atapki,Atapki
1196,Hail to the King: Deathbat,30-Oct-14,5.99,0.51,80,"0?..?20,000",00:00,00:00,Subscience Studios,Avenged Sevenfold
1198,Fleet Defender: The F-14 Tomcat Simulation,30-Oct-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,"MicroProse Software, Inc.","Retroism, Nightdive Studios"
1199,Pivvot,14-Jul-14,4.99,0.8,91,"0?..?20,000",00:00,00:00,Fixpoint Productions Ltd.,Fixpoint Productions Ltd.
1204,McDROID,5-Sep-14,9.99,0.45,77,"0?..?20,000",00:00,00:00,Elefantopia,Elefantopia
1205,Hexus,17-Sep-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,iMaxGen,1C Entertainment
1206,Tales From The Dragon Mountain 2: The Lair,13-Mar-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,Cateia Games,Libredia Entertainment
1209,Catzilla 4K - Advanced,28-Feb-14,14.99,0.05,37,"0?..?20,000",00:00,00:00,ALLPlayer Group Ltd.,ALLPlayer Group Ltd.
1210,Silent Service 2,6-Nov-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,"MicroProse Software, Inc","Retroism, Nightdive Studios"
1214,GTGD S2: Just One Dev,4-Apr-14,0.99,NA,N/A,"0?..?20,000",00:00,00:00,GTGD,GTGD
1217,Magicians & Looters,1-Jul-14,2.99,0.6,84,"0?..?20,000",00:00,00:00,Morgopolis Studios,Morgopolis Studios
1219,Train Simulator: NEC: New York-New Haven Route Add-On,10-Apr-14,29.99,NA,N/A,"0?..?20,000",00:00,00:00,Dovetail Games,Dovetail Games - Trains
1221,Gender Bender DNA Twister Extreme,1-Sep-14,24.99,0.45,77,"0?..?20,000",00:00,00:00,Transcendent Games,Transcendent Games
1223,Saints Row IV - Reverse Cosplay Pack,5-Feb-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Deep Silver Volition,Deep Silver
1227,Pilot Brothers,18-Dec-14,4.99,0.51,80,"0?..?20,000",00:00,00:00,1C Wireless,1C Entertainment
1231,Defense Zone,14-Jul-14,3.99,NA,N/A,"0?..?20,000",00:00,00:00,Artem Kotov,Artem Kotov
1232,Train Simulator: South London Network Route Add-On,13-Nov-14,39.99,NA,N/A,"0?..?20,000",00:00,00:00,Dovetail Games,Dovetail Games - Trains
1235,Xsyon - Prelude,29-Dec-14,29.99,0.3,68,"0?..?20,000",00:00,00:00,Notorious Games,Notorious Games
1237,Let's Sing,13-Feb-14,14.99,0.11,50,"0?..?20,000",00:00,00:00,Voxler Games,Plug In Digital
1238,Railroad X,9-Jun-14,16.99,NA,N/A,"0?..?20,000",00:00,00:00,"TREND, Soft Pro",Koch Media
1241,Fat Chicken,4-Dec-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,"Mighty Rabbit Studios, Relevant Games",Relevant Games
1246,Direct Hit: Missile War,7-Aug-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,"Polynetix Studio, WIWD Development","Polynetix Studio, WIWD Development"
1251,Frayed Knights: The Skull of S'makh-Daon,24-Jul-14,11.99,NA,N/A,"0?..?20,000",00:00,00:00,Rampant Games,Rampant Games
1254,Global ATC Simulator,10-Nov-14,29.99,0.13,52,"0?..?20,000",00:00,00:00,Robert Miroszewski,Aerosoft GmbH
1259,Front Page Sports Football,2-Oct-14,9.99,0.01,11,"0?..?20,000",00:00,00:00,Cyanide Studio,Cyanide Studio
1264,Elastrix,18-Dec-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Hyper Hippo Games,Hyper Hippo Games
1270,Aggression: Europe Under Fire,9-Apr-14,9.99,0.12,51,"0?..?20,000",00:00,00:00,Lesta Studio,Buka Entertainment
1271,Bloodbath,16-Jun-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,0dom Factory,United Independent Entertainment GmbH
1275,Silent Service,6-Nov-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,"MicroProse Software, Inc","Retroism, Nightdive Studios"
1286,Martial Arts: Capoeira,12-Jun-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Twelve Games,Libredia
1289,Spud's Quest,31-Jul-14,7.99,NA,N/A,"0?..?20,000",00:00,00:00,Mouldy Toof Studios,Clickteam
1293,One Late Night: Deadline,22-Dec-14,7.99,0.03,25,"0?..?20,000",00:00,00:00,Black Curtain Studio,Black Curtain Studio
1298,Them - The Summoning,16-May-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Gamatic,United Independent Entertainment GmbH
1306,Dark Raid,3-Jun-14,3.99,0.04,33,"0?..?20,000",00:00,00:00,Vector Games,Vector Games
1308,Ballad of Solar,22-May-14,6.99,0.71,88,"0?..?20,000",00:00,00:00,Alawar,Buka Entertainment
1310,Lands of Hope Redemption,8-Jun-14,NA,NA,N/A,"0?..?20,000",00:00,00:00,Regal Computer Services,Regal Computer Services
1313,Fritz Chess 14,22-Sep-14,39.99,0.3,68,"0?..?20,000",00:00,00:00,ChessBase,Viva Media
1314,Jane Angel: Templar Mystery,17-Sep-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,iMaxGen,"1C Entertainment, Shaman Games Studio"
1318,Into Blue Valley,24-Dec-14,4.99,0.08,45,"0?..?20,000",00:00,00:00,Ryan Javanshir,Ryan Javanshir
1323,WorldCreator,20-Oct-14,69.99,NA,N/A,"0?..?20,000",00:00,00:00,"Johannes Rosenberg, Stefan Kraus, Timo Armbruster",BiteTheBytes GmbH
1327,ZAMB! Biomutant Extermination,20-Jun-14,NA,NA,N/A,"0?..?20,000",00:00,00:00,Nano Games,Kasedo Games
1330,Defense Zone 2,30-May-14,3.99,0.56,82,"0?..?20,000",00:00,00:00,Artem Kotov,Artem Kotov
1332,BasketBelle,9-Dec-14,4.99,0.58,83,"0?..?20,000",00:00,00:00,Studio Bean,Studio Bean
1333,Machines At War 3,23-Jul-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Isotope 244 LLC,Isotope 244 LLC
1334,Journey of the King,15-Dec-14,1.99,NA,N/A,"0?..?20,000",00:00,00:00,DigitalWorldEntertainment,DigitalWorldEntertainment
1339,The Musketeers: Victoria's Quest,7-Jan-14,3.99,NA,N/A,"0?..?20,000",00:00,00:00,"New Bridge Games, Alawar Entertainment",Buka Entertainment
1343,My Ex-Boyfriend the Space Tyrant,21-Jul-14,14.99,0.38,73,"0?..?20,000",00:00,00:00,Up Multimedia,Up Multimedia
1348,The Labyrinth of Time,26-Nov-14,5.99,NA,N/A,"0?..?20,000",00:00,00:00,Terra Nova Development,Nightdive Studios
1349,Pixeluvo,14-Aug-14,34.99,0.66,86,"0?..?20,000",00:00,00:00,Pictopotamus,Pictopotamus
1351,Deadlock: Planetary Conquest,23-Oct-14,6.99,0.02,24,"0?..?20,000",00:00,00:00,"Accolade, Inc.","Retroism, Nightdive Studios"
1355,Viking Brothers,23-Apr-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,"Alawar, Whalebox Studio",Viva Media Inc
1359,Back To Life 3,16-Dec-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Carlo D'Apostoli Projects,Strategy First
1363,Season Match 2,10-Oct-14,3.99,0.11,50,"0?..?20,000",00:00,00:00,URSE Games,Buka Entertainment
1364,It's time to get out from the solar system,8-Aug-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,WTFOMGames,WTFOMGames
1369,MotoGP14 Compact,21-Nov-14,9.99,0.03,30,"0?..?20,000",00:00,00:00,Milestone S.r.l.,Milestone S.r.l.
1371,Millennium 3 - Cry Wolf,29-Aug-14,5.99,NA,N/A,"0?..?20,000",00:00,00:00,Aldorlea Games,Aldorlea Games
1372,Amphora,12-Nov-14,13.99,0.45,77,"0?..?20,000",00:00,00:00,Moondrop,Moondrop
1374,Infinite Game Works Episode 0,10-Jun-14,12.99,NA,N/A,"0?..?20,000",00:00,00:00,Sakura River Interactive,Sakura River Interactive
1378,Malevolence: The Sword of Ahkranox,9-May-14,19.99,0.15,55,"0?..?20,000",00:00,00:00,Visual Outbreak,Visual Outbreak
1379,Growing Pains,28-May-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Smudged Cat Games Ltd,Smudged Cat Games Ltd
1382,Alpha Zylon,15-Jul-14,4.99,0.23,63,"0?..?20,000",00:00,00:00,Team 6 Studios,Strategy First
1384,XenoRaptor,16-Jun-14,9.99,0.74,89,"0?..?20,000",00:00,00:00,Peter Cleary,-
1387,Roaming Fortress,20-Nov-14,10.99,NA,N/A,"0?..?20,000",00:00,00:00,YETi CGI,Brisk Mobile Inc
1391,Tales of Adventure 2,14-Jul-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,"XIAOYAO, BetaSparkUK",XIAOYAO
1395,Starlite: Astronaut Rescue - Developed in Collaboration with NASA,27-Jan-14,2.99,0.06,38,"0?..?20,000",00:00,00:00,Project Whitecard Studios Inc.,Project Whitecard Studios Inc.
1400,The Escapist,15-Sep-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Backstab Games,Backstab Games
1403,Dusk 12,22-Aug-14,3.99,0.08,45,"0?..?20,000",00:00,00:00,Orion Games,Buka Entertainment
1407,Selknam Defense,25-Jul-14,4.99,0.09,46,"0?..?20,000",00:00,00:00,,
1410,300 Dwarves,5-Jun-14,6.99,0.11,49,"0?..?20,000",00:00,00:00,Artifex Mundi,"Viva Media, Inc"
1411,Actual Multiple Monitors,16-Dec-14,24.99,NA,N/A,"0?..?20,000",00:00,00:00,Actual Tools,Actual Tools
1416,Kingdom Elemental,2-May-14,3.99,NA,N/A,"0?..?20,000",00:00,00:00,"Scott Thunelius, Chronic Logic, Tony Porter",Chronic Logic
1419,Runaway Express Mystery,23-Sep-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,Icarus Games,Libredia
1421,Tile Miner,24-Oct-14,9.99,0.22,62,"0?..?20,000",00:00,00:00,"nalothchris, swanee734",No Publisher
1422,Dungeon Shooter 2,4-Dec-14,7.99,NA,N/A,"0?..?20,000",00:00,00:00,Rabid Design Studios,Rabid Design Studios
1424,Amazing Princess Sarah,18-Aug-14,4.99,0.27,66,"0?..?20,000",00:00,00:00,Haruneko Entertainment,Haruneko Entertainment
1429,Empress Of The Deep,8-May-14,4.99,0.24,64,"0?..?20,000",00:00,00:00,Gogii Games,Strategy First
1430,Star Nomad,29-Dec-14,0.99,NA,N/A,"0?..?20,000",00:00,00:00,Huy Phan,Huy Phan
1434,Zooloretto,3-Apr-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Witan Game Production House,Zooloretto
1439,Retrobooster,11-Jul-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Really Slick,Really Slick
1445,The Counting Kingdom,5-Aug-14,6.99,0.93,95,"0?..?20,000",00:00,00:00,Little Worlds Interactive,Little Worlds Interactive
1447,Run or Die,11-Dec-14,4.99,0.87,93,"0?..?20,000",00:00,00:00,Team Flow,Team Flow
1449,The Count of Monster Disco,24-Oct-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,"Skyhook Games, Dovetail Games",Dovetail Games - Trains
1450,Chuck's Challenge 3D,28-Feb-14,3.99,0.6,84,"0?..?20,000",00:00,00:00,Niffler Ltd.,"Nkidu Games Inc., Niffler Ltd."
1452,Movie Studio Boss: The Sequel,17-Dec-14,9.99,0.02,21,"0?..?20,000",00:00,00:00,Eddy & Gary & Friends,
1456,Pilot Brothers 2,31-Dec-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,1C Wireless,1C Entertainment
1458,Substance B2M3,30-Sep-14,99.99,NA,N/A,"0?..?20,000",00:00,00:00,Allegorithmic,Allegorithmic
1459,Demolition Master 3D,11-Apr-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Appmania,Libredia
1462,Shadowcrypt,15-Sep-14,4.99,0.15,55,"0?..?20,000",00:00,00:00,One-bit Punch,One-bit Punch
1463,Fritz for Fun 13,10-Dec-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Chessbase,Viva Media
1468,Hadean Lands,30-Oct-14,11.99,NA,N/A,"0?..?20,000",00:00,00:00,Zarfhome Software,Zarfhome Software
1471,Ukrainian Ninja,23-Dec-14,0,0.11,49,"0?..?20,000",00:00,00:00,"Michael Kissinger, Marco Hulden, Shaun Egan, Joshua Marks, Denys Ovsiannykov",Dragon Fire Games Inc
1473,Professor Teaches Photoshop Creative Cloud,1-Sep-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Individual Software,Individual Software
1475,Rift's Cave,1-Dec-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Frost Earth,Frost Earth
1478,Disney Princess: My Fairytale Adventure,6-Oct-14,19.99,0.66,86,"0?..?20,000",00:00,00:00,High Impact Games,Disney Interactive
1484,Moorhuhn / Crazy Chicken Tales,30-Sep-14,1.99,NA,N/A,"0?..?20,000",00:00,00:00,Coreplay,Libredia
1488,Descent 2,19-Feb-14,9.99,0.84,92,"0?..?20,000",00:00,00:00,Parallax,Interplay Inc.
1489,Kingdom Tales,13-Feb-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Cateia Games,Libredia Entertainment
1492,PAC-MAN MUSEUM,25-Feb-14,19.99,0.22,62,"0?..?20,000",00:00,00:00,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment
1498,Legions of Ashworld,4-Jul-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Jugilus,Wastelands Interactive
1501,Dark Lore Mysteries: The Hunt For Truth,8-Apr-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Gogii Games,Strategy First
1504,Dragon: The Game,7-Nov-14,17.99,0.1,47,"0?..?20,000",00:00,00:00,Sky Drake Studios,Red Level Games
1505,Colossal Kaiju Combat: Kaijuland Battles,11-Aug-14,4.99,0.1,48,"0?..?20,000",00:00,00:00,"Sunstone Games, LLC.","Sunstone Games, LLC."
1506,The Flying Dutchman,12-Sep-14,4.99,0.01,3,"0?..?20,000",00:00,00:00,Snack Games,Strategy First
1509,Dandelion - Wishes brought to you -,29-Sep-14,29.99,0.68,87,"0?..?20,000",00:00,00:00,"Sujin Ri, Marcos Arroyo, Seona Lee, Somi Lee, Sohyeon Jeon",Cheritz
1513,My Best Friends - Cats & Dogs,27-Mar-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Sproing,familyplay
1518,Monster Challenge Circus,15-May-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,0gamer,Strategy First
1521,Rex Nebular and the Cosmic Gender Bender,17-Oct-14,6.99,NA,N/A,"0?..?20,000",00:00,00:00,"MicroProse Software, Inc.","Retroism, Nightdive Studios"
1525,ShaderTool,10-Oct-14,29.99,NA,N/A,"0?..?20,000",00:00,00:00,"Stefan Kraus, Timo Armbruster",BiteTheBytes GmbH
1527,Spirited Heart Deluxe,29-May-14,19.99,0.11,50,"0?..?20,000",00:00,00:00,Winter Wolves,Winter Wolves
1528,Double Action Dedicated Server,1-Oct-14,NA,NA,N/A,"0?..?20,000",00:00,00:00,,
1533,Dungeon Lurk II - Leona,27-Oct-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,Keys of Nine Entertainment,Keys of Nine Entertainment
1536,Trainz Trouble,26-Aug-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,N3V Games,N3V Games
1539,The World II: Hunting BOSS,7-Nov-14,1.99,0.1,47,"0?..?20,000",00:00,00:00,Good Games,Good Games
1543,Sam Glyph: Private Eye!,9-Oct-14,1.99,NA,N/A,"0?..?20,000",00:00,00:00,Narrow Monolith,Narrow Monolith
1546,aerofly RC 7,6-Nov-14,39.99,0.33,70,"0?..?20,000",00:00,00:00,IPACS,IPACS
1547,Moonlight Minions,22-Oct-14,0.99,NA,N/A,"0?..?20,000",00:00,00:00,Shorebound Studios,Shorebound Studios
1549,Aritana and the Harpy's Feather,15-Aug-14,9.99,0.6,84,"0?..?20,000",00:00,00:00,Duaik Entretenimento,Duaik Entretenimento
1550,World Truck Racing,16-Sep-14,4.99,0.02,16,"0?..?20,000",00:00,00:00,Homa Design,Homa Design
1553,Clash of Puppets,16-Dec-14,4.99,0.8,91,"0?..?20,000",00:00,00:00,Drakkar Dev,Crescent Moon Games
1554,Bin Weevils Arty Arcade,5-Dec-14,5.99,NA,N/A,"0?..?20,000",00:00,00:00,Alternative Software Ltd,KISS ltd
1563,Bik - A Space Adventure,14-Oct-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Zotnip,Zotnip
1564,Episode 1 - A Boy Learns What Fear Is,6-Jan-14,3.99,NA,N/A,"0?..?20,000",00:00,00:00,Spicy Horse Games,Spicy Horse Games
1566,Evil Pumpkin: The Lost Halloween,11-Jul-14,9.99,0.19,60,"0?..?20,000",00:00,00:00,Two Desperados,Two Desperados
1571,Frontline : Road to Moscow,8-Aug-14,9.99,0.16,56,"0?..?20,000",00:00,00:00,88mm,Slitherine Ltd.
1575,Sudokuball Detective,15-May-14,2.99,NA,N/A,"0?..?20,000",00:00,00:00,Witan Entertainment,Libredia
1576,Lantern Forge,18-Jul-14,9.99,0.15,55,"0?..?20,000",00:00,00:00,Hearthfire Studios,Hearthfire Studios
1577,Oblivious Garden ~Carmina Burana,12-Dec-14,14.99,0.74,89,"0?..?20,000",00:00,00:00,"CorypheeSoft, DigitalEZ",DigitalEZ
1579,Derrick the Deathfin,16-Jun-14,7.99,NA,N/A,"0?..?20,000",00:00,00:00,Different Tuna,Different Tuna
1582,Haunted Past: Realm of Ghosts,10-Apr-14,4.99,0.56,82,"0?..?20,000",00:00,00:00,Gogii Games,Strategy First
1583,Rage Runner,16-May-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Hypercane Studios,Plug In Digital
1584,liteCam Game: 100 FPS Game Capture,24-Feb-14,14.99,0.12,51,"0?..?20,000",00:00,00:00,Rsupport Inc.,Rsupport Inc.
1586,Mecha Ace,5-Dec-14,5.99,0.71,88,"0?..?20,000",00:00,00:00,Choice of Games,Choice of Games
1587,Steam Bandits: Outpost,14-Jan-14,19.99,0.19,60,"0?..?20,000",00:00,00:00,Iocaine Studios,Iocaine Studios
1588,Haunted House: Cryptic Graves,25-Nov-14,NA,NA,N/A,"0?..?20,000",00:00,00:00,Dreampainters Software,Atari
1596,Sentinel 3: Homeworld,3-Feb-14,6.99,0.51,80,"0?..?20,000",00:00,00:00,Origin8,Strategy First
1597,Sentris,22-Aug-14,14.99,NA,N/A,"0?..?20,000",00:00,00:00,Timbre Interactive,Timbre Interactive
1601,Spaceforce Homeworld,19-Feb-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Dreamatrix,Dreamatrix
1606,Disney Princess: Enchanted Journey,10-Oct-14,19.99,NA,N/A,"0?..?20,000",00:00,00:00,Papaya Studio,Disney Interactive
1609,Race To Mars,7-Mar-14,NA,0.01,6,"0?..?20,000",00:00,00:00,"INTERMARUM, ONE MORE LEVEL",ONE MORE LEVEL
1614,I Will Escape,22-Dec-14,0.99,NA,N/A,"0?..?20,000",00:00,00:00,Blue Label Studio,Blue Label Studio
1619,Rube Works: The Official Rube Goldberg Invention Game,22-Apr-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,"Electric Eggplant, Kalani Games, Inc., HRG,Heirs of Rube Goldberg, Unity Games",Electric Eggplant
1628,Bosch's Damnation,14-Mar-14,11.99,NA,N/A,"0?..?20,000",00:00,00:00,MDNA Games,"Tri Synergy, Inc."
1632,The Dungeoning,2-May-14,6.99,0.36,72,"0?..?20,000",00:00,00:00,Nick Donnelly,Nick Donnelly
1633,IHF Handball Challenge 14,28-Mar-14,9.99,NA,N/A,"0?..?20,000",00:00,00:00,Neutron Games GmbH,"Bigben Interactive, Plug In Digital"
1636,Mars Colony:Challenger,4-Mar-14,4.99,0.22,62,"0?..?20,000",00:00,00:00,HyperKat Games,HyperKat Games
1641,Foresight,28-Nov-14,4.99,NA,N/A,"0?..?20,000",00:00,00:00,Strides Interactive,mNosGaming
1642,Cypress Inheritance: The Beginning,10-Mar-14,59.99,NA,N/A,"0?..?20,000",00:00,00:00,"Cypress Inheritance, LLC","Cypress Inheritance, LLC"
1651,KEL Reaper of Entropy,18-Nov-14,1.99,NA,N/A,"0?..?20,000",00:00,00:00,Tavern Games,Stained Glass Llama
